,mean,std
0,2.444444444,0.152530395
1,11.57142857,1.068372124
2,2.86,0.576012529
3,2.433333333,0.352359931
4,1.893617021,0.276319474
5,1.714285714,0.093764599
6,5.181818182,0.945668186
7,1.166666667,0.071862292
8,3.543325527,1.918506111
9,1.875,0.114835085
10,3.5,0.165610022
11,4.793103448,0.718095398
12,3.869565217,0.545366077
13,2.272727273,0.173912217
14,2.944444444,0.251463665
15,1,0.035953519
16,4.921052632,1.653665031
17,1.714285714,0.140125765
18,1.75,0.127589248
19,2.421052632,0.274676398
20,3.387096774,0.499584606
21,3.769230769,0.366320413
22,1.8,0.07712648
23,2.636363636,0.172375324
24,14.5,0.450725619
25,2.285714286,0.165597882
26,2.125,0.129641561
27,2.833333333,0.359337197
28,2.683333333,0.508862672
29,2,0.081998897
30,1.625,0.095126184
31,3,0.190212914
32,2.466666667,0.227904279
33,2.541666667,0.418333652
34,3.055555556,0.491414174
35,1.461538462,0.107818302
36,2.3,0.163180164
37,2.055555556,0.19878326
38,1.272727273,0.071862292
39,6.285714286,1.414209724
40,3.111111111,0.249149238
41,2.111111111,0.125565301
42,1,0.039380002
43,3.307692308,0.25567408
44,5.090909091,0.495171664
45,2.333333333,0.207722316
46,1.8,0.115928119
47,1.333333333,0.055696546
48,2,0.2084154
49,2.857142857,0.200888818
50,3.625,0.213922777
51,2,0.214057433
52,1.578947368,0.122286251
53,1.142857143,0.050836728
54,3,0.347234009
55,2.34375,0.385319484
56,1.25,0.042548653
57,1,0.042529749
58,9,0.144785122
59,3.7,0.371305234
60,5.407407407,1.609280785
61,1.25,0.042548653
62,7.727272727,0.950377623
63,2.75,0.16239432
64,1.166666667,0.048233929
65,4.716981132,1.115144246
66,3.884615385,0.485982464
67,1.333333333,0.055696546
68,2.2,0.328502899
69,2.25,0.176844436
70,6.625,1.535697039
71,2.111111111,0.169440117
72,2.82300885,0.870409451
73,5.454545455,1.125977901
74,2.666666667,0.370033226
75,3.525179856,2.094570118
76,2.7,0.657737616
77,2.592592593,0.349820247
78,2.25,0.207593235
79,7.714285714,0.595358078
80,2.333333333,0.549410857
81,4.740740741,0.61640334
82,2.1,0.20066119
83,3.833333333,0.503052164
84,3.705263158,1.173960889
85,2.709302326,0.631174428
86,3.857142857,0.35660447
87,11.37037037,3.046562553
88,7.356948229,4.335850875
89,3.738292011,2.1676027
90,1.5,0.093700255
91,9.012618297,5.87443066
92,1.705882353,0.129498818
93,2.047619048,0.356403719
94,3.225531915,1.143051221
95,5.620300752,3.216593483
96,1.5,0.073693701
97,3.357142857,0.35338977
98,1.75,0.093746015
99,2,0.078778721
100,1.25,0.042548653
101,2.620155039,1.068178605
102,3.75,1.810149576
103,2.538461538,0.202698655
104,7.705882353,5.042626008
105,3.497560976,1.834599989
106,2.39408867,0.877547598
107,2.851162791,1.370874709
108,4.978571429,1.690622251
109,2.636363636,0.317383644
110,2.656862745,1.167330161
111,4.8,0.240722709
112,1.5,0.104166536
113,1.947368421,0.169240673
114,2.229885057,0.744472991
115,1.964285714,0.268367192
116,2.076923077,0.201755912
117,2.281609195,0.743284781
118,2.174603175,0.369053102
119,2.206896552,0.2667819
120,2.871428571,1.031997301
121,2.409836066,0.494705638
122,2.363636364,0.358073203
123,6,0.32405681
124,1.84,0.178766909
125,2.736842105,0.863923237
126,13.66666667,0.448359637
127,2.5,0.261835161
128,2.428571429,0.125584512
129,2.838709677,0.953753035
130,2,0.19006066
131,1.526315789,0.127484162
132,1.333333333,0.039397015
133,1.428571429,0.06430519
134,4.6,0.292658934
135,2.523809524,0.256559226
136,1.333333333,0.096447016
137,1.857142857,0.107877952
138,1.653846154,0.153078139
139,2.242424242,0.34679198
140,1.222222222,0.062248567
141,1.833333333,0.092382223
142,1.857142857,0.107877952
143,1.875,0.105433237
144,1.555555556,0.090942746
145,1.333333333,0.039397015
146,1.5,0.050855179
147,2.444444444,0.157539577
148,2.111111111,0.408502621
149,2.25,0.083570082
150,1.25,0.042548653
151,1.2,0.045480951
152,1.4,0.085059499
153,1.333333333,0.068190478
154,2.375,0.160011122
155,3.394736842,0.884586106
156,2.953488372,0.498723389
157,1.428571429,0.075421181
158,1.444444444,0.077088241
159,2.72,0.536334964
160,1.461538462,0.092295137
161,3,0.125601586
162,1.25,0.077063897
163,2,0.209410729
164,4.302325581,0.932644969
165,1.526315789,0.119085189
166,2.125,0.107840675
167,2.352941176,0.196780858
168,2.318181818,0.281598323
169,2.333333333,0.115965108
170,2,0.184710034
171,2.882352941,0.261607796
172,1.615384615,0.117005789
173,2.5,0.09378032
174,2.833333333,0.229632821
175,4.310344828,0.585650132
176,2.076923077,0.45535346
177,4.857142857,0.422540163
178,5,0.64500504
179,2.416666667,0.212709243
180,3.388888889,0.438868936
181,1.125,0.053311349
182,1.384615385,0.088001552
183,2.806451613,0.380416492
184,1.2,0.068190478
185,1.8,0.111372637
186,1.25,0.042548653
187,5,0.387640999
188,1.5,0.055713388
189,1.375,0.070073881
190,2.111111111,0.127610255
191,1.222222222,0.062248567
192,1,0.032161973
193,1.7,0.137396739
194,1.615384615,0.107793438
195,2.111111111,0.169440117
196,1.4,0.107793438
197,1.538461538,0.115906152
198,1.470588235,0.175773749
199,1.454545455,0.138157433
200,1.75,0.400067924
201,1.739130435,0.257220761
202,1.1875,0.080296095
203,1.2,0.045480951
204,4.083333333,0.451183752
205,3,0.361261253
206,1.411764706,0.108946064
207,1,0.053286203
208,3.347826087,0.351567321
209,1.382352941,0.157993637
210,1.888888889,0.213646938
211,1.3,0.101534953
212,2.028571429,0.302588306
213,1.0625,0.069993505
214,2.2,0.342391779
215,1.086956522,0.0864016
216,1.333333333,0.039397015
217,2.1,0.213171848
218,2,0.068243524
219,1.833333333,0.130586115
220,1.6,0.064323945
221,1.5,0.116923288
222,1.173913043,0.097617604
223,3.583333333,0.673849664
224,1.125,0.092161445
225,1.222222222,0.066276817
226,1.375,0.070073881
227,1.736842105,0.151545746
228,1.266666667,0.086503917
229,1.642857143,0.112467742
230,1.555555556,0.136329846
231,1.75,0.144520137
232,1.5,0.073693701
233,2.939393939,0.546223314
234,2.222222222,0.262935145
235,6.283505155,4.00596032
236,1.333333333,0.096447016
237,1,0.055648399
238,2.333333333,0.159111116
239,1.166666667,0.071862292
240,1.1,0.057940933
241,2.363636364,0.199549717
242,2.461538462,0.284073272
243,1.481481481,0.17741041
244,2,0.096485918
245,1.411764706,0.106543477
246,1.6,0.101673456
247,1.277777778,0.094999298
248,1.5,0.123386597
249,2.888888889,0.27859388
250,1.333333333,0.096396978
251,2,0.150781042
252,1,0.050812995
253,1.153846154,0.0736282
254,1.416666667,0.089473375
255,1.3,0.07365368
256,1.083333333,0.062222725
257,2.545454545,0.19691975
258,1.095238095,0.08643882
259,1.642857143,0.119172941
260,2.4,0.278398015
261,1.461538462,0.105390009
262,1.631578947,0.135333291
263,1.5625,0.129554693
264,1.428571429,0.06430519
265,2,0.162255611
266,1,0.032161973
267,2.142857143,0.278463239
268,1.071428571,0.066224219
269,1.833333333,0.086596827
270,2.666666667,0.126619696
271,3,0.194252799
272,3.409090909,0.396576039
273,2.176470588,0.182488346
274,1,0.032161973
275,1.25,0.042548653
276,2.939393939,0.444299566
277,4.704545455,1.720065573
278,2.021276596,0.375493026
279,1.384615385,0.088001552
280,1.454545455,0.109044434
281,1,0.027856694
282,1.791666667,0.22554984
283,1.428571429,0.068212094
284,1.166666667,0.083425622
285,1.941176471,0.164644987
286,1.076923077,0.064255151
287,2.947368421,0.376362206
288,1.181818182,0.070050926
289,2.36,0.240856014
290,5.25,0.438259731
291,1.285714286,0.085009063
292,2.315789474,0.343384969
293,1.5,0.090961902
294,4.444444444,0.472814074
295,2.263157895,0.409785877
296,3.059322034,0.902618548
297,4.105263158,0.494448879
298,2.612676056,0.730846445
299,1.771428571,0.225827164
300,6.1875,0.981560699
301,2.192307692,0.33773613
302,3.118421053,0.609795726
303,1.695652174,0.190783135
304,2.811594203,0.548043212
305,2.482352941,0.564612449
306,8.523809524,1.833385114
307,2.753623188,0.586467227
308,7.575757576,0.982347543
309,2.142857143,0.397434014
310,2.756097561,0.547220911
311,2.775193798,0.860864641
312,1.333333333,0.039397015
313,1.636363636,0.138327092
314,6.44,0.954883077
315,3.046511628,0.825466771
316,2.762376238,0.636464152
317,3.595238095,0.936833687
318,1.777777778,0.150703692
319,1.75862069,0.201165829
320,5.119047619,1.16801533
321,2.88961039,0.937572229
322,3.032258065,0.404387233
323,2.466666667,0.231286743
324,2.142857143,0.121409612
325,4.285714286,0.347718455
326,4.6,0.399148796
327,3.047244094,0.874499949
328,6.939393939,2.089859347
329,2.2,0.437585824
330,2.631578947,0.237203067
331,2.027777778,0.258242583
332,1.769230769,0.149953017
333,4.333333333,0.500040457
334,1.470588235,0.137314776
335,2.279569892,0.523920563
336,2.8,0.138358093
337,2.684210526,0.925067363
338,1.5,0.104085447
339,2.25,0.266312272
340,1.090909091,0.060120518
341,2.631578947,0.31419635
342,2.735294118,0.435530766
343,1.222222222,0.062248567
344,1.25,0.042548653
345,1.466666667,0.130586115
346,1.428571429,0.099045998
347,1,0.039380002
348,3.714285714,0.258345062
349,2.045454545,0.234526746
350,1.142857143,0.050836728
351,1.909090909,0.11919768
352,1,0.035953519
353,2.666666667,0.19154732
354,1.285714286,0.05796406
355,1.1,0.057940933
356,1.666666667,0.048250598
357,1.5,0.075401631
358,1.636363636,0.09642339
359,2,0.203277696
360,1.545454545,0.092321271
361,1.620689655,0.214916297
362,3.142857143,0.260366092
363,2,0.132553633
364,2.857142857,0.446770006
365,2.545454545,0.251218645
366,3.375,0.184017978
367,2.333333333,0.285997562
368,1.25,0.042548653
369,1.4,0.075378521
370,1,0.032161973
371,2,0.032174472
372,1.3,0.080376173
373,2.59375,0.318233813
374,3.571428571,0.256844291
375,1.5,0.081980916
376,1,0.022747841
377,3.222222222,0.326094522
378,3.666666667,0.146553005
379,1.4,0.075378521
380,2.142857143,0.237815037
381,3.181818182,0.47022282
382,1.375,0.070073881
383,1.928571429,0.139162175
384,2.636363636,0.182585264
385,1.333333333,0.055696546
386,1.733333333,0.163941396
387,1.909090909,0.121349987
388,2.235294118,0.221557683
389,1.5,0.081980916
390,1,0.022747841
391,1.454545455,0.109044434
392,2.4,0.152510184
393,2.4,0.106679246
394,1.2,0.068190478
395,1.5,0.035968427
396,1.666666667,0.095106457
397,1.25,0.090867555
398,2,0.147330103
399,1,0.027856694
400,3.8,0.161620827
401,1.5,0.035968427
402,2.052631579,0.192135205
403,2.05,0.264650873
404,1.6,0.113598898
405,2.615384615,0.316800579
406,2.2,0.095143089
407,2.5,0.104238562
408,1.678571429,0.176563805
409,1,0.027856694
410,1.285714286,0.102784538
411,1,0.016087236
412,4.4,0.27675251
413,2.192307692,0.305340736
414,1,0.032161973
415,1.090909091,0.060120518
416,2.222222222,0.214408393
417,2.914285714,0.608275563
418,4.9,0.528841593
419,1.444444444,0.077088241
420,1.307692308,0.0865318
421,1.538461538,0.093673075
422,2,0.202069875
423,1,0.042529749
424,1.6,0.096447016
425,1.5,0.081980916
426,1.214285714,0.080326134
427,1.1875,0.083457745
428,1.454545455,0.126416306
429,1.888888889,0.127629158
430,1.863636364,0.186639454
431,3.166666667,0.16635651
432,1.888888889,0.117049308
433,2.523809524,0.307921495
434,2.333333333,0.115965108
435,1.5,0.075401631
436,4.133333333,0.352133734
437,1.75,0.088050274
438,1,0.045460319
439,1.375,0.066276817
440,1.85,0.169240673
441,6.8,0.397279368
442,3.034482759,0.386811889
443,2.25,0.124540187
444,1.571428571,0.101598292
445,1.4,0.07873788
446,1.545454545,0.089473375
447,2.344827586,0.34161037
448,2.181818182,0.17015996
449,3.5,0.218770859
450,1.666666667,0.11134977
451,2.222222222,0.134513297
452,1.76,0.205728745
453,1,0.032161973
454,1.714285714,0.08507998
455,1.636363636,0.143605174
456,1.2,0.045480951
457,1.461538462,0.097743833
458,2.222222222,0.307414663
459,5.166666667,0.328455161
460,1.571428571,0.106572406
461,1.083333333,0.062222725
462,1.5,0.108946064
463,2.866666667,0.222080015
464,1.944444444,0.197501144
465,3.185185185,0.367627872
466,2.285714286,0.12455848
467,3.631578947,0.398602119
468,1.4,0.117005789
469,2.260869565,0.25199182
470,2.68,0.303503552
471,5,0.24711457
472,2.75,0.336531791
473,1.888888889,0.129641561
474,3.727272727,0.417258053
475,2.173913043,0.290211717
476,1.647058824,0.136329846
477,2,0.195487666
478,4.541666667,1.006055238
479,1.4,0.053331457
480,1,0.027856694
481,1.384615385,0.139953498
482,1.444444444,0.083534792
483,2.722222222,0.270366843
484,2.222222222,0.159191958
485,3.375,0.296153303
486,1,0.035953519
487,2.540540541,0.356047804
488,1.935483871,0.209203265
489,1,0.039380002
490,1.818181818,0.132574864
491,1.7,0.092321271
492,3.482758621,0.914739559
493,4.88,0.774654656
494,1.1,0.057940933
495,1.714285714,0.115855263
496,1.666666667,0.068212094
497,4,0.445644552
498,1,0.039380002
499,1,0.027856694
500,1.25,0.042548653
501,2.916666667,0.272419714
502,1.142857143,0.050836728
503,1.461538462,0.105390009
504,1,0.027856694
505,1.25,0.042548653
506,2.266666667,0.210825793
507,1.944444444,0.158202177
508,1.375,0.066276817
509,3.55,0.777840839
510,1.75,0.070108299
511,1.285714286,0.05796406
512,4.166666667,0.724473954
513,2,0.090961902
514,2.066666667,0.167785619
515,4.086956522,0.482065799
516,2.933333333,0.278442301
517,1.615384615,0.105364572
518,4.4,0.463947104
519,1.125,0.053311349
520,3.411764706,0.664260267
521,2.5,0.209635249
522,1.5,0.110168769
523,1.75,0.125543952
524,1.461538462,0.095058532
525,3.15,0.447610667
526,1.941176471,0.149827837
527,1.8,0.111372637
528,1.352941176,0.110142002
529,3.1,0.345454159
530,2.526315789,0.298153595
531,1.166666667,0.048233929
532,3.428571429,0.277675204
533,3.0625,0.390270774
534,1.5,0.066297035
535,1.166666667,0.048233929
536,2.45,0.232254459
537,1,0.045460319
538,1,0.022747841
539,2,0.096485918
540,1.777777778,0.096447016
541,2,0.210729144
542,1.666666667,0.12754092
543,1.125,0.053311349
544,2.666666667,0.154267729
545,3.076923077,0.536125267
546,1.466666667,0.120266669
547,4.142857143,0.279964447
548,2.020833333,0.294291327
549,1.111111111,0.078651022
550,1.6,0.071923811
551,1.25,0.042548653
552,1.466666667,0.104115058
553,1.5,0.073693701
554,1.571428571,0.089536265
555,1.2,0.045480951
556,1.235294118,0.089416436
557,3.769230769,0.465862446
558,1.333333333,0.039397015
559,3.222222222,0.247578118
560,2.84,0.436994612
561,1.565217391,0.150643206
562,3,0.068243524
563,1,0.022747841
564,3.527777778,0.677057319
565,3.090909091,0.316800579
566,3.5,0.140216598
567,1.222222222,0.066276817
568,3,0.212090552
569,1.857142857,0.170140268
570,2.8,0.299945357
571,1.619047619,0.14719814
572,1.8,0.111372637
573,1.5,0.097790442
574,1,0.032161973
575,2.153846154,0.160729834
576,1.230769231,0.075351846
577,1.470588235,0.10773623
578,3.25,0.293965984
579,2.028571429,0.239560742
580,2.166666667,0.121425065
581,2.3,0.202791201
582,1.277777778,0.094999298
583,1.555555556,0.085059499
584,1.6,0.111393092
585,1.5,0.104166536
586,1.846153846,0.183025153
587,1.285714286,0.05796406
588,1.25,0.042548653
589,1.4,0.117005789
590,2.583333333,0.17533019
591,2,0.13446945
592,3.192307692,0.440393968
593,1.555555556,0.15246448
594,1.666666667,0.095106457
595,1.739130435,0.155647682
596,2,0.217861987
597,2.727272727,0.284680056
598,1.857142857,0.092364812
599,1.333333333,0.060165086
600,1.692307692,0.124497134
601,3.615384615,0.490243449
602,2.076923077,0.144635085
603,3,0.206494411
604,2.675675676,0.427038169
605,1.125,0.053311349
606,1,0.027856694
607,1.25,0.042548653
608,3.692307692,0.347843314
609,1.5,0.050855179
610,2.142857143,0.125601586
611,1.5,0.135301597
612,1.75,0.101693227
613,1.714285714,0.357957716
614,2.722222222,0.644680708
615,1.352941176,0.112467742
616,3.972477064,1.125156007
617,1.176470588,0.081876221
618,2.4,0.279170808
619,2,0.204406272
620,2.222222222,0.267095195
621,1.375,0.077109101
622,2,0.188904558
623,3.23255814,0.667657948
624,1.714285714,0.093764599
625,1.8125,0.182585264
626,1.571428571,0.08039618
627,1.357142857,0.086503917
628,2.294117647,0.224448162
629,2.230769231,0.327780383
630,2.25,0.16868185
631,2.988235294,0.636148738
632,2.142857143,0.137412345
633,1.5,0.09642339
634,1.5,0.050855179
635,1.166666667,0.048233929
636,2.444444444,0.256168444
637,1.6,0.120241035
638,1.45,0.133436909
639,3.227722772,0.903080806
640,1.454545455,0.085035861
641,1.75,0.117005789
642,1.75,0.121349987
643,1.352941176,0.105336584
644,1.714285714,0.078760004
645,2,0.106679246
646,1.75,0.093746015
647,1.75,0.146479827
648,2,0.134564101
649,1.333333333,0.071886533
650,3.227272727,0.751089553
651,2,0.140125765
652,2,0.20692363
653,1.5,0.089497338
654,1.428571429,0.068212094
655,2.247619048,0.522242073
656,2.322580645,0.26664522
657,2.090909091,0.209440807
658,1.625,0.095126184
659,1.5,0.086556578
660,2.64,0.374183857
661,1.882352941,0.152411729
662,1,0.027856694
663,1.5,0.062270094
664,1.75,0.062287309
665,1.090909091,0.060120518
666,1.76,0.185898713
667,1.333333333,0.039397015
668,4,0.147402859
669,1.764705882,0.16070565
670,1.166666667,0.048233929
671,1.333333333,0.098986441
672,1.5,0.062270094
673,2.789473684,0.357701714
674,1.352941176,0.102849714
675,1.444444444,0.118040133
676,1.909090909,0.148236541
677,1.454545455,0.099094699
678,6,0.270114161
679,2.333333333,0.221005919
680,2.952380952,0.319770869
681,4.222222222,0.452937828
682,2.315789474,0.274698354
683,1.5,0.073693701
684,2.6,0.201345631
685,1.7,0.097768511
686,1,0.032161973
687,1.142857143,0.071834312
688,1,0.027856694
689,1.966666667,0.234318641
690,1.6,0.104188406
691,2.5,0.151736651
692,1.1,0.057940933
693,1.166666667,0.048233929
694,1.5625,0.110112794
695,1.333333333,0.055696546
696,1.285714286,0.090895575
697,33.83333333,3.04289518
698,1.565217391,0.176003104
699,3.181818182,0.277130226
700,1.333333333,0.108882076
701,1.333333333,0.039397015
702,1.153846154,0.070024135
703,1,0.022747841
704,5.4,0.264771372
705,1.25,0.042548653
706,1.75,0.062287309
707,16.92307692,1.560205261
708,1.6,0.064323945
709,2.736842105,0.265010184
710,3,0.095157175
711,3.117647059,0.522120415
712,6.5,0.394532929
713,1,0.027856694
714,5.72,0.78487291
715,2.666666667,0.147402859
716,1.166666667,0.048233929
717,3.2,0.520211125
718,2.4,0.101710358
719,1.181818182,0.070050926
720,2.75,0.136403557
721,2.7,0.167831942
722,1.2,0.045480951
723,1.75,0.062287309
724,1.166666667,0.048233929
725,1,0.055648399
726,1.25,0.042548653
727,1.5625,0.121299172
728,4.866666667,0.533530265
729,4.387096774,0.604841116
730,1.428571429,0.075421181
731,4.333333333,0.296596016
732,1.588235294,0.121270441
733,1.4,0.053331457
734,2.333333333,0.170118998
735,1,0.032161973
736,4,0.113749811
737,2.866666667,0.266578865
738,1.222222222,0.066276817
739,7,0.374415883
740,5.074074074,0.867054747
741,1.5,0.066297035
742,2.25,0.128630179
743,6.857142857,0.572337463
744,4.454545455,0.322741646
745,1.2,0.045480951
746,2.125,0.270042207
747,2.294117647,0.240052557
748,1,0.022747841
749,1.333333333,0.055696546
750,1.555555556,0.081959661
751,2.4,0.101710358
752,2.8,0.120346878
753,1.714285714,0.088070059
754,3.5,0.239615842
755,1.5,0.055713388
756,2,0.090978108
757,2.8,0.198229968
758,1.590909091,0.182514783
759,2.5,0.239013249
760,3.35,0.328883122
761,2,0.113693242
762,2.818181818,0.215110775
763,1.9,0.125565301
764,1.526315789,0.176823215
765,1,0.027856694
766,1.214285714,0.077036066
767,1.2,0.045480951
768,4.25,0.377910913
769,7.333333333,0.596579195
770,2.333333333,0.126635572
771,1.2,0.045480951
772,1.571428571,0.089536265
773,1.666666667,0.048250598
774,1.2,0.045480951
775,1.142857143,0.050836728
776,1.25,0.042548653
777,3.666666667,0.133617578
778,1.8,0.113673201
779,2.788461538,0.750222912
780,2.321428571,0.318514174
781,2.795454545,0.447931829
782,1.5,0.097790442
783,1.5,0.055713388
784,1.727272727,0.114795397
785,2.230769231,0.200169675
786,1.352941176,0.102849714
787,1.5,0.073693701
788,2,0.090978108
789,1.666666667,0.095106457
790,1.363636364,0.077063897
791,3,0.176898994
792,5.846153846,0.839502458
793,1.583333333,0.117028696
794,3.298850575,1.083574378
795,1.875,0.112558272
796,1.19047619,0.092199247
797,1.4,0.07873788
798,1.52,0.160592191
799,1.2,0.06428226
800,1.2,0.045480951
801,3.3,0.352819485
802,7,0.11261065
803,8.5,0.455167553
804,1.5,0.133465029
805,1.111111111,0.055674885
806,2.384615385,0.17970496
807,2,0.085097306
808,8,0.479339063
809,2.865384615,0.528076066
810,2.625,0.911964231
811,2.454545455,0.48702613
812,2.086206897,0.38047409
813,1.740740741,0.289479282
814,1.941176471,0.327167305
815,3.625,0.34624915
816,2.884615385,0.804449009
817,4.323529412,0.793026518
818,2.58490566,0.621502139
819,3.619354839,2.414659334
820,2.22,0.67542464
821,2.021276596,0.325252538
822,2.59047619,0.616632032
823,4.607843137,0.864148306
824,2.347826087,0.476528106
825,2.69,0.70541491
826,5.474137931,2.939136629
827,3.057692308,0.794827897
828,2.333333333,0.538193405
829,2.166666667,0.217417993
830,7,0.568554615
831,8.166666667,0.647258394
832,4.2,0.260868261
833,7.75,0.637308629
834,7.333333333,0.307754095
835,1.2,0.045480951
836,1.375,0.070073881
837,1.214285714,0.077036066
838,6,0.394612751
839,1.533333333,0.114746352
840,3.352941176,0.434898703
841,2,0.118191046
842,1.1,0.057940933
843,2.636363636,0.172375324
844,3.222222222,0.962695673
845,1.6,0.096447016
846,1.789473684,0.290191166
847,2.722222222,0.259621213
848,4,0.205950121
849,2.081081081,0.500960812
850,2.666666667,0.222853551
851,2.714285714,0.330370636
852,1,0.032161973
853,5.8,0.761913184
854,3.285714286,0.270880406
855,1.090909091,0.060120518
856,5.333333333,0.226358887
857,2.076923077,0.173892179
858,2.125,0.202047986
859,2.2,0.105466282
860,1.5625,0.125494836
861,2.328571429,0.588552937
862,2.416666667,0.176823215
863,1.5,0.066297035
864,2.5,0.323208689
865,1.523809524,0.130447488
866,3,0.407977841
867,3,0.469748876
868,2.58974359,0.440141914
869,2.7,0.237997561
870,2.538461538,0.205236959
871,1.2,0.045480951
872,1.6,0.226933368
873,3.5,0.284101578
874,2.333333333,0.237445335
875,2.75,0.264480662
876,1.6,0.101673456
877,2.588235294,0.217948709
878,1.409090909,0.116856787
879,8.833333333,0.586824191
880,3.37037037,0.418587151
881,4.210526316,0.511413419
882,1.055555556,0.073566285
883,3.066666667,0.286666434
884,4.416666667,0.844205076
885,3.78,0.800555244
886,1.6,0.138157433
887,1.4375,0.107766081
888,3.166666667,0.228052424
889,2.909090909,0.319744463
890,2.730769231,0.798494248
891,1.857142857,0.092364812
892,1.333333333,0.081935129
893,2.25,0.134532226
894,3.083333333,0.249589677
895,1.4,0.081959661
896,3.454545455,0.299116915
897,2.172413793,0.536498615
898,2.051948052,0.425542752
899,2.5,0.115992842
900,2.4,0.247902708
901,1.4,0.085059499
902,2.126126126,0.544090744
903,2.125,0.107840675
904,1.714285714,0.08507998
905,1.3125,0.100330595
906,1.8,0.152351921
907,6.375,0.546640764
908,2.304347826,0.367277726
909,2.444444444,0.16239432
910,1.75,0.144701787
911,1.157894737,0.084945977
912,3.141509434,0.976860762
913,1,0.039380002
914,2.230769231,0.211488747
915,1.444444444,0.176694316
916,2.263157895,0.335384671
917,4,0.113749811
918,3.2,0.195691179
919,5.666666667,0.242370075
920,2.80952381,0.651881959
921,2.714285714,0.395582908
922,3,0.447996303
923,4.285714286,0.20839675
924,4,0.319845046
925,1.75,0.062287309
926,1.5,0.086556578
927,4.7,0.631741439
928,2.857142857,0.188935773
929,5,0.530680818
930,2.642857143,0.351242183
931,2.46875,0.366675678
932,2,0.099132561
933,1.769230769,0.129579519
934,2,0.2084154
935,3.875,0.383791769
936,1.473684211,0.141912028
937,3.2,0.134549161
938,2,0.101724852
939,1.666666667,0.100402703
940,1.444444444,0.077088241
941,2.714285714,0.151706617
942,1.75,0.093746015
943,3,0.196955138
944,2,0.101724852
945,2.222222222,0.120290069
946,1.8,0.086612302
947,3.075,0.585678508
948,2.426229508,0.542362736
949,3.045454545,0.311085192
950,2,0.090961902
951,1,0.032161973
952,1.666666667,0.048250598
953,2.25,0.089551232
954,2.523809524,0.715716311
955,3.774193548,0.550211496
956,4.545454545,0.479276148
957,2,0.075437172
958,1.75,0.062287309
959,1.583333333,0.114795397
960,1.428571429,0.06430519
961,1.428571429,0.06430519
962,3,0.469679541
963,2.6,0.102966926
964,2.333333333,0.106662913
965,3.114583333,1.108629589
966,2.6,0.191608183
967,3.666666667,0.233554673
968,1,0.022747841
969,1.9,0.117028696
970,8.8,0.613823593
971,6,0.096523415
972,2.461538462,0.19555964
973,2.5,0.136424189
974,2.352941176,0.194132021
975,2,0.068243524
976,2.62962963,0.330397613
977,1.571428571,0.073675512
978,2.333333333,0.137359666
979,2.636363636,0.230241628
980,1.5,0.055713388
981,2.733333333,0.246416116
982,6,0.473219672
983,1.533333333,0.116980587
984,8.428571429,0.76053232
985,3.583333333,0.612258379
986,4.428571429,0.334700839
987,1,0.022747841
988,3.714285714,0.223997179
989,1.916666667,0.187253843
990,1.5,0.090961902
991,2,0.115947771
992,3.307692308,0.31302775
993,2.4,0.106679246
994,4.074074074,0.525524458
995,4.111111111,0.369229916
996,3.448979592,0.685942295
997,3.1,0.194907486
998,1,0.032161973
999,1.5,0.090895575
1000,2.153846154,0.143724584
1001,1,0.035953519
1002,2.066666667,0.159885435
1003,1.526315789,0.139135206
1004,2,0.13259407
1005,1.857142857,0.107877952
1006,2.944444444,0.305389014
1007,2.1,0.185471421
1008,2.5,0.117067627
1009,1.166666667,0.048233929
1010,3.571428571,0.206569686
1011,2.714285714,0.133557382
1012,3.333333333,0.237428966
1013,1.928571429,0.142834084
1014,4.071428571,0.492280283
1015,5,0.713224818
1016,2.777777778,0.372269708
1017,2.153846154,0.176100547
1018,1.5,0.075401631
1019,1.2,0.045480951
1020,2.75,0.131665959
1021,1.142857143,0.050836728
1022,3.966666667,0.611253131
1023,3.727272727,0.378206747
1024,1.307692308,0.122216088
1025,3.25,0.399747534
1026,2.62,0.553752548
1027,1.083333333,0.062222725
1028,1.125,0.053311349
1029,3.4,0.332742023
1030,1,0.042529749
1031,3.8125,0.447050552
1032,2.347826087,0.37706894
1033,1.066666667,0.068135424
1034,1.666666667,0.101625991
1035,1.5,0.035968427
1036,1.2,0.045480951
1037,2.6,0.123538572
1038,1.857142857,0.107877952
1039,2.19047619,0.188631212
1040,3.444444444,0.347694942
1041,2.518518519,0.314793179
1042,3.035294118,0.714258617
1043,1.272727273,0.081959661
1044,2.444444444,0.138288332
1045,1.333333333,0.055696546
1046,3.263157895,0.377672518
1047,6.222222222,0.925485898
1048,3.238095238,0.799823147
1049,2,0.045495683
1050,2.31372549,0.356295966
1051,3.461538462,0.431864339
1052,3.222222222,0.304053713
1053,1.4,0.057982554
1054,1.5,0.066297035
1055,3.140350877,0.857852323
1056,2.68,0.452175101
1057,2.352380952,0.560870693
1058,3.470588235,0.292320771
1059,1.947368421,0.461889642
1060,3.346153846,0.669238785
1061,3.9,0.260729509
1062,4,0.179088246
1063,3.68,0.532604791
1064,2.720930233,0.742109478
1065,1.92,0.178731669
1066,2,0.111411138
1067,3.381818182,1.283336427
1068,3.676923077,0.863775149
1069,2.216216216,0.360580034
1070,2.603448276,0.559459077
1071,2.857142857,0.958345972
1072,2.21875,0.297410977
1073,3.166666667,0.160011122
1074,2.746268657,0.598391975
